"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","IT","Italy",33.543898190,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","LT","Lithuania",9.801136360,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","LU","Luxembourg",3.076923070,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","LV","Latvia",9.348441920,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","MT","Malta",19.565217390,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","NL","Netherlands",1.488004850,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","NO","Norway",1.610824740,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","PL","Poland",13.841598810,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","PT","Portugal",29.675659290,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","RO","Romania",47.290640390,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","SE","Sweden",2.328627560,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","SI","Slovenia",9.845288320,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2020","SK","Slovakia",24.814814810,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","AT","Austria",3.102247540,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","BE","Belgium",4.089219330,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","BG","Bulgaria",15.165876770,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","CY","Cyprus",42.937853100,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","CZ","Czechia",9.433962260,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","DE","Germany",4.861990370,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","DK","Denmark",1.807465610,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","EE","Estonia",1.507537680,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","EL","Greece",41.852487130,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","ES","Spain",27.373417720,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","FI","Finland",2.600082540,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","FR","France",11.000346740,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","HR","Croatia",34.833333330,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","HU","Hungary",19.287833820,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","IE","Ireland",10.634789770,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","IS","Iceland",1.052631570,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","IT","Italy",30.547787460,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","LT","Lithuania",8.981233240,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","LU","Luxembourg",5.527638190,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","LV","Latvia",5.251641130,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","MT","Malta",20.388349510,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","NL","Netherlands",1.516558340,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","NO","Norway",0.915750910,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","PL","Poland",16.472642600,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","PT","Portugal",25.130525580,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","RO","Romania",40.997830800,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","SE","Sweden",1.965601960,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","SI","Slovenia",7.812500000,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2021","SK","Slovakia",22.336769750,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","AT","Austria",3.925353920,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","BE","Belgium",4.155495970,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","BG","Bulgaria",12.017167380,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","CY","Cyprus",50.769230760,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","CZ","Czechia",7.488622250,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","DE","Germany",3.984548620,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","DK","Denmark",1.850899740,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","EE","Estonia",2.211302210,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","EL","Greece",38.997821350,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","ES","Spain",25.706327090,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","FI","Finland",2.274607110,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","FR","France",10.434700790,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","HR","Croatia",31.096563010,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","HU","Hungary",20.897683390,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","IE","Ireland",10.441426140,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","IS","Iceland",2.777777770,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","IT","Italy",29.943784240,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","LI","Liechtenstein",-,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","LT","Lithuania",9.420289850,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","LU","Luxembourg",4.680851060,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","LV","Latvia",7.212475630,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","MT","Malta",18.965517240,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","NL","Netherlands",1.884178440,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","NO","Norway",1.113585740,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","PL","Poland",13.250000000,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","PT","Portugal",24.971783290,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","RO","Romania",38.926174490,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","SE","Sweden",1.852318540,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","SI","Slovenia",8.695652170,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2022","SK","Slovakia",17.993079580,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","AT","Austria",4.488929320,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","BE","Belgium",6.000000000,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","BG","Bulgaria",15.862068960,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","CY","Cyprus",51.091703050,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","CZ","Czechia",9.592013880,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","DE","Germany",4.407829140,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","DK","Denmark",1.497326200,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","EE","Estonia",2.064220180,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","EL","Greece",41.234347040,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","ES","Spain",25.884460360,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","FI","Finland",2.853067040,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","HR","Croatia",30.054644800,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","HU","Hungary",20.660749500,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","IE","Ireland",9.661835740,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","IS","Iceland",6.201550380,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","IT","Italy",26.574552280,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","LI","Liechtenstein",-,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","LT","Lithuania",8.610086100,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","LU","Luxembourg",5.789473680,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","LV","Latvia",5.387931030,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","MT","Malta",14.545454540,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","NL","Netherlands",1.765177850,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","NO","Norway",1.925320880,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","PL","Poland",13.927291340,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","PT","Portugal",23.081607790,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","RO","Romania",39.389920420,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","SE","Sweden",2.122552110,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","SI","Slovenia",10.104011880,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2023","SK","Slovakia",14.423076920,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","AT","Austria",5.346650990,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","BE","Belgium",7.438894790,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","BG","Bulgaria",10.937500000,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","CY","Cyprus",45.957446800,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","CZ","Czechia",9.256844850,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","DE","Germany",4.240800430,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","DK","Denmark",1.871809410,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","EE","Estonia",3.393665150,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","EL","Greece",40.537745600,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","ES","Spain",23.686477170,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","FI","Finland",3.705318220,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","FR","France",9.908789380,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","HR","Croatia",29.812606470,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","HU","Hungary",17.286751360,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","IE","Ireland",11.037735840,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","IS","Iceland",5.594405590,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","IT","Italy",25.695944690,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","LI","Liechtenstein",-,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","LT","Lithuania",10.010764260,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","LU","Luxembourg",5.128205120,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","LV","Latvia",6.932773100,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","MT","Malta",15.238095230,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","NL","Netherlands",2.022194820,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","NO","Norway",2.059496560,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","PL","Poland",10.754070260,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","PT","Portugal",23.805555550,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","RO","Romania",36.826640540,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","SE","Sweden",2.598794370,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","SI","Slovenia",8.702064890,""
"Antimicrobial resistance","Staphylococcus aureus|Meticillin (MRSA)","R - resistant isolates, percentage  ","%","2024","SK","Slovakia",19.262295080,""
